state_code,county_code,sitenum,latitude,longitude
1,73,23,33.553055,-86.815002
1,73,1003,33.485558,-86.915001
1,73,2059,33.521427,-86.844109
1,73,6004,33.565277,-86.796387
2,20,18,61.20586,-149.8246
2,20,48,61.191513,-149.93494
2,90,2,64.845276,-147.72112
2,90,34,64.845688,-147.72742
4,13,19,33.483849,-112.14257
4,13,1003,33.41045,-111.86507
4,13,1004,33.560329,-112.06626
4,13,2001,33.574539,-112.19196
4,13,3002,33.457932,-112.04601
4,13,3003,33.479679,-111.91721
4,13,3010,33.46093,-112.11748
4,13,4003,33.40316,-112.07533
4,13,4004,33.298981,-111.88431
4,13,4005,33.412399,-111.93473
4,13,4010,33.637131,-112.34184
4,13,4011,33.370049,-112.6207
4,13,4019,33.396252,-111.96797
4,13,9997,33.503834,-112.09576
4,19,1011,32.204411,-110.87807
4,19,1014,32.20739,-110.91062
4,19,1021,32.047501,-110.77389
4,19,1028,32.295151,-110.9823
4,19,1031,32.1912,-110.84058
5,119,7,34.756187,-92.281296
6,1,9,37.743065,-122.16994
6,1,11,37.814781,-122.28235
6,1,12,37.793625,-122.26337
6,7,8,39.761539,-121.84162
6,13,2,37.936012,-122.02615
6,13,1002,38.00631,-121.64191
6,13,1004,37.9604,-122.35681
6,19,7,36.705505,-119.74197
6,19,11,36.78532,-119.77418
6,19,242,36.841389,-119.87444
6,19,5001,36.819111,-119.71735
6,23,1004,40.776943,-124.1775
6,23,1005,40.715279,-124.20139
6,25,5,32.676186,-115.48415
6,25,1003,32.792221,-115.56306
6,29,2012,35.331303,-119.00098
6,37,2,34.136501,-117.92391
6,37,16,34.144348,-117.85036
6,37,113,34.051109,-118.45636
6,37,1002,34.176048,-118.31712
6,37,1103,34.066589,-118.22688
6,37,1201,34.199249,-118.53276
6,37,1302,33.90139,-118.205
6,37,1602,34.01194,-118.06995
6,37,1701,34.067032,-117.7514
6,37,2005,34.132599,-118.1272
6,37,4006,33.802502,-118.22
6,37,5005,33.950802,-118.43043
6,37,6012,34.383438,-118.5284
6,37,9033,34.671394,-118.13145
6,41,1,37.972309,-122.52
6,53,1003,36.696758,-121.63718
6,55,3,38.310944,-122.29619
6,59,7,33.83062,-117.93845
6,59,1003,33.674641,-117.92568
6,59,2022,33.630032,-117.67593
6,59,5001,33.925129,-117.95264
6,65,1003,33.94603,-117.40063
6,65,5001,33.852749,-116.54101
6,65,8001,33.99958,-117.41601
6,65,8005,33.99564,-117.4933
6,65,9001,33.676491,-117.33098
6,67,2,38.71209,-121.38109
6,67,6,38.613777,-121.36801
6,67,7,38.610001,-121.38
6,67,14,38.650784,-121.50677
6,71,1,34.895008,-117.02448
6,71,306,34.510014,-117.33144
6,71,1004,34.103741,-117.62914
6,71,2002,34.100021,-117.49201
6,71,9004,34.10688,-117.27411
6,73,1002,33.127712,-117.07533
6,73,1010,32.701492,-117.14965
6,73,1018,32.817978,-116.96813
6,75,5,37.765945,-122.39904
6,77,1002,37.950741,-121.26852
6,81,1001,37.482933,-122.20337
6,83,11,34.427776,-119.69122
6,83,1008,34.949146,-120.43763
6,83,1025,34.489738,-120.04692
6,83,2004,34.637821,-120.4575
6,83,2011,34.445511,-119.8284
6,83,4003,34.596111,-120.63028
6,85,5,37.348495,-121.8949
6,85,6,37.338135,-121.84978
6,95,4,38.102509,-122.23798
6,97,4,38.403767,-122.81829
6,99,5,37.641582,-120.99462
6,99,6,37.48798,-120.83701
8,1,3001,39.83812,-104.94984
8,31,2,39.751183,-104.98763
8,31,26,39.779491,-105.00518
8,31,27,39.73217,-105.0153
8,41,15,38.830894,-104.83924
8,57,3,40.882221,-106.30611
8,67,7001,37.13678,-107.62863
8,69,1004,40.577469,-105.07892
8,77,18,39.064289,-108.56155
8,123,10,40.423431,-104.69479
9,1,10,41.170834,-73.194725
9,3,25,41.771442,-72.679924
9,3,1003,41.784721,-72.631668
9,5,5,41.821342,-73.297256
9,9,27,41.301399,-72.90287
10,3,1008,39.577679,-75.6036
10,3,2004,39.739445,-75.55806
11,1,23,38.903889,-77.046387
11,1,41,38.895573,-76.958069
11,1,43,38.921848,-77.013176
12,11,10,26.128611,-80.167221
12,31,80,30.309118,-81.652344
12,31,84,30.320507,-81.687622
12,31,107,30.308535,-81.705574
12,31,108,30.262777,-81.606834
12,57,1111,27.955549,-82.46714
12,57,3002,27.965651,-82.2304
12,86,31,25.621668,-80.345276
12,86,34,25.683331,-80.400002
12,86,4002,25.798332,-80.210281
12,95,2002,28.59639,-81.362503
12,103,2008,27.8925,-82.680557
13,89,2,33.687969,-84.290482
13,121,56,33.778316,-84.391418
13,223,3,33.928501,-85.045341
15,3,10,21.323746,-158.08861
15,3,1001,21.307581,-157.85542
16,1,10,43.6007,-116.34785
16,1,14,43.616379,-116.20382
16,1,23,43.593929,-116.38125
17,19,1001,40.05278,-88.372513
17,31,4201,42.139996,-87.799225
17,163,10,38.612034,-90.160477
18,89,15,41.628613,-87.461388
18,97,72,39.768055,-86.160004
18,97,73,39.789486,-86.060852
18,97,78,39.811096,-86.114471
18,97,87,39.787933,-86.130882
18,163,22,37.977646,-87.596779
19,113,40,41.976768,-91.68766
19,153,30,41.603161,-93.64312
19,163,15,41.53001,-90.587608
20,209,21,39.117218,-94.635605
21,61,501,37.13179,-86.142952
21,111,67,38.22876,-85.654518
21,111,75,38.1936,-85.711899
22,33,9,30.461981,-91.179222
23,3,1100,46.69643,-68.033005
23,5,29,43.660248,-70.268967
23,9,103,44.377048,-68.260902
24,5,3001,39.310833,-76.474442
24,19,4,38.587524,-76.141006
24,23,2,39.705952,-79.012001
24,27,6,39.143131,-76.846107
24,33,30,39.055279,-76.878334
24,510,40,39.297733,-76.604607
25,9,2006,42.474644,-70.970818
25,13,8,42.194382,-72.555115
25,13,16,42.108994,-72.590805
25,25,2,42.348873,-71.09716
25,25,42,42.329498,-71.082603
25,25,44,42.325188,-71.056061
25,27,23,42.263954,-71.794319
26,81,20,42.984173,-85.671341
26,163,1,42.228619,-83.208199
26,163,93,42.385998,-83.26619
26,163,94,42.38681,-83.270508
26,163,1005,42.289448,-83.153435
26,163,1006,42.28307,-83.161148
26,163,1008,42.281868,-83.151413
26,163,1009,42.270008,-83.162582
27,3,1002,45.13768,-93.207619
27,37,20,44.763229,-93.032547
27,37,423,44.775532,-93.062988
27,53,954,44.980995,-93.27372
27,53,962,44.96524,-93.254761
27,123,50,44.955799,-93.145851
27,137,18,46.783619,-92.102509
28,49,20,32.329109,-90.182724
29,95,42,39.047913,-94.450516
29,510,85,38.656498,-90.198647
29,510,94,38.631058,-90.281143
30,31,17,44.657013,-111.08961
30,49,4,46.850498,-111.98717
31,55,19,41.247486,-95.973145
31,55,56,41.259174,-96.028625
32,3,538,36.142956,-115.0563
32,3,540,36.141895,-115.07873
32,3,561,36.16396,-115.11391
32,3,2002,36.191261,-115.12293
32,31,16,39.525082,-119.80772
32,31,20,39.469219,-119.77535
32,31,22,39.532005,-119.78498
32,31,25,39.399837,-119.73961
32,31,1005,39.540916,-119.74676
32,31,2009,39.645264,-119.84003
33,11,5001,42.861752,-71.878387
33,15,18,42.862537,-71.380173
34,3,10,40.85355,-73.966103
34,7,2,39.934444,-75.12529
34,13,3,40.720989,-74.192894
34,17,1002,40.731644,-74.066307
34,39,3,40.662388,-74.214813
34,39,4,40.641441,-74.208366
35,1,23,35.1343,-106.5852
35,1,29,35.017078,-106.65739
36,1,12,42.680752,-73.757332
36,5,133,40.867901,-73.87809
36,29,5,42.876907,-78.809525
36,29,23,42.921108,-78.765823
36,55,15,43.145012,-77.557281
36,55,1007,43.146179,-77.548172
36,61,135,40.819759,-73.94825
36,81,124,40.736141,-73.821533
36,101,3,42.091419,-77.209778
37,67,23,36.065834,-80.258331
37,119,41,35.240101,-80.785683
37,183,14,35.85611,-78.574165
38,17,1004,46.933754,-96.855347
39,35,51,41.504662,-81.690186
39,35,60,41.492119,-81.678452
39,35,73,41.440102,-81.494858
39,49,5,40.060123,-82.97686
39,49,38,40.111099,-83.065453
39,61,40,39.12886,-84.504044
39,61,48,39.146027,-84.538376
39,85,6,41.666885,-81.338783
39,113,34,39.75787,-84.191574
39,135,1001,39.835621,-84.72049
39,151,20,40.800728,-81.373009
39,153,20,41.106487,-81.503548
39,153,22,41.080265,-81.516228
40,1,9009,35.750736,-94.669701
40,109,1037,35.614132,-97.475082
40,143,1127,36.204903,-95.97654
41,51,80,45.496639,-122.60287
41,67,5,45.393497,-122.74789
42,1,1,39.920021,-77.309677
42,3,8,40.46542,-79.960754
42,3,31,40.443367,-79.990295
42,3,38,40.438358,-79.996643
42,3,1376,40.437431,-79.863571
42,11,11,40.38335,-75.968597
42,17,12,40.107224,-74.882225
42,21,11,40.309723,-78.915001
42,49,3,42.14175,-80.038612
42,69,2006,41.44278,-75.623055
42,73,15,40.99585,-80.346443
42,95,25,40.628056,-75.34111
42,101,4,40.008888,-75.097778
42,101,48,39.99139,-75.080833
42,101,75,40.054127,-74.984802
42,125,5,40.146667,-79.902222
42,125,5200,40.268963,-80.243996
42,133,8,39.965279,-76.699448
44,7,30,41.829494,-71.417458
44,7,1010,41.841572,-71.360771
45,79,7,34.09396,-80.962303
46,99,8,43.54792,-96.700768
47,9,101,35.63348,-83.941605
47,37,40,36.142399,-86.7341
47,157,24,35.151196,-90.041557
47,157,75,35.151699,-89.85025
47,157,100,35.161259,-89.870651
47,163,7,36.534805,-82.517075
48,61,6,25.892504,-97.493835
48,113,69,32.81995,-96.860085
48,141,37,31.768291,-106.50126
48,141,44,31.765697,-106.45522
48,141,55,31.746742,-106.40279
48,141,58,31.893913,-106.42581
48,141,1021,31.862471,-106.5473
48,201,24,29.901037,-95.326126
48,201,47,29.834723,-95.489166
48,201,75,29.752777,-95.350281
48,201,416,29.68639,-95.294724
48,201,1035,29.733727,-95.257591
48,201,1039,29.670025,-95.12851
48,245,1035,29.978924,-94.010872
48,309,1037,31.653069,-97.070686
48,439,1002,32.805817,-97.356567
48,439,3011,32.656372,-97.088585
48,453,14,30.35442,-97.760254
48,479,16,27.511267,-99.520287
48,479,17,27.501823,-99.502991
49,35,3006,40.736389,-111.87222
49,49,2,40.253613,-111.66306
49,57,2,41.206322,-111.97552
50,7,7,44.528389,-72.868843
50,7,14,44.4762,-73.210602
50,21,2,43.608055,-72.98278
51,13,20,38.8577,-77.059219
51,87,14,37.556519,-77.400269
51,161,1004,37.283421,-79.884521
51,510,21,38.806499,-77.086403
51,650,8,37.103733,-76.387016
51,710,24,36.855549,-76.301353
51,760,25,37.590881,-77.469254
53,9,13,48.297859,-124.62491
53,33,30,47.597221,-122.31973
53,33,80,47.568237,-122.30862
53,63,49,47.653889,-117.41695
54,9,11,40.394585,-80.612015
54,29,9,40.427372,-80.592316
54,29,1004,40.421539,-80.580719
55,27,1,43.46611,-88.621109
55,79,56,42.932571,-87.934341
56,13,6001,42.994446,-108.37028
56,21,100,41.182228,-104.77834
56,39,1013,44.373055,-110.83083
72,21,10,18.42009,-66.150612
72,61,6,18.422594,-66.12001
72,113,4,18.009558,-66.627251
72,127,3,18.449814,-66.052513
80,6,6,31.7355,-106.4597
22,71,21,29.996014,-90.118187
26,163,95,42.421501,-83.425041
39,153,25,41.07914,-81.516273
48,439,1053,32.664722,-97.338058
1,3,10,30.498001,-87.881409
1,33,1002,34.758781,-87.650558
1,49,9991,34.289001,-85.97007
1,51,1,32.498566,-86.136589
1,55,11,33.904037,-86.053864
1,69,4,31.190657,-85.423119
1,73,1005,33.331112,-87.003609
1,73,1010,33.545277,-86.549164
1,73,2006,33.386391,-86.816666
1,73,5003,33.801666,-86.942497
1,73,6002,33.578335,-86.773888
1,89,14,34.687672,-86.586372
1,89,22,34.772728,-86.756172
1,97,3,30.769941,-88.087524
1,97,2005,30.474674,-88.141144
1,101,1002,32.40712,-86.256371
1,103,11,34.518734,-86.976936
1,113,2,32.467972,-85.083839
1,117,4,33.317314,-86.825089
1,119,3,32.362705,-88.277954
1,125,10,33.0896,-87.459732
2,68,3,63.723202,-148.96761
2,170,13,61.598797,-149.45526
4,3,8001,32.009411,-109.38906
4,5,1008,35.206112,-111.65278
4,5,8001,36.05864,-112.18358
4,7,10,33.654701,-111.1074
4,12,8000,34.231899,-113.58
4,13,1010,33.452229,-111.73331
4,13,2005,33.706329,-111.85562
4,13,4008,33.82169,-112.01739
4,13,5100,33.629246,-111.67693
4,13,7003,33.29023,-112.1606
4,13,7020,33.488243,-111.85565
4,13,7021,33.507992,-111.75533
4,13,7022,33.474609,-111.80577
4,13,7024,33.508125,-111.83852
4,13,9508,33.9828,-111.7987
4,13,9702,33.54549,-111.60925
4,13,9704,33.611031,-111.72529
4,13,9706,33.718811,-111.67183
4,17,119,34.82251,-109.89249
4,19,21,32.174538,-110.73711
4,19,1018,32.425262,-111.06352
4,19,1020,32.047668,-110.77436
4,19,1030,31.87952,-110.99644
4,19,1032,32.173,-110.98012
4,19,1034,32.380821,-111.12716
4,21,3001,33.421398,-111.5436
4,21,3003,32.954361,-111.76225
4,21,3007,32.508305,-111.30806
4,21,7001,33.080086,-111.74
4,21,8001,33.293465,-111.28559
4,25,8033,34.5467,-112.4761
4,27,8011,32.690277,-114.61444
5,19,9991,34.179501,-93.098801
5,35,5,35.197289,-90.193138
5,101,2,35.832726,-93.20826
5,113,3,34.454407,-94.143318
5,119,1002,34.83572,-92.260582
5,119,1008,34.681343,-92.328697
5,143,5,36.179699,-94.116829
5,143,6,36.011703,-94.167435
6,1,7,37.687527,-121.78422
6,1,2001,37.654457,-122.03155
6,5,2,38.339905,-120.76351
6,7,7,39.714043,-121.61884
6,9,1,38.201851,-120.68156
6,11,1002,39.202934,-122.01773
6,13,2007,37.743649,-121.93419
6,17,10,38.725281,-120.82191
6,17,12,38.811611,-120.03308
6,17,20,38.890942,-121.00337
6,19,2009,36.634224,-120.38233
6,19,4001,36.5975,-119.50361
6,21,3,39.53376,-122.1919
6,25,4004,33.213612,-115.54528
6,27,101,36.50861,-116.84778
6,29,7,35.346092,-118.85204
6,29,8,35.054443,-119.40389
6,29,11,35.050552,-118.14729
6,29,14,35.356091,-119.04121
6,29,232,35.438869,-119.01676
6,29,5002,35.236679,-118.78942
6,29,6001,35.503586,-119.27261
6,31,500,36.233273,-119.76621
6,31,1004,36.3144,-119.64457
6,33,3001,39.0327,-122.92229
6,39,4,36.866669,-120.01
6,39,500,37.2136,-119.69907
6,39,2010,36.953255,-120.0342
6,43,3,37.713249,-119.7062
6,43,6,37.549927,-119.84459
6,45,8,39.14566,-123.20298
6,47,3,37.281597,-120.43499
6,53,2,36.495766,-121.73157
6,53,8,36.209286,-121.12637
6,57,5,39.234329,-121.05659
6,57,7,39.316555,-120.84547
6,61,3,38.93568,-121.09959
6,61,4,39.100277,-120.95278
6,61,6,38.745728,-121.26631
6,61,1004,39.166016,-120.14883
6,61,2002,38.885632,-121.30208
6,65,8,33.7411,-115.8206
6,65,9,33.447868,-117.08865
6,65,12,33.92086,-116.85841
6,65,16,33.583332,-117.08334
6,65,1010,33.590832,-116.08833
6,65,1016,33.945,-116.83
6,65,2002,33.70853,-116.21537
6,65,6001,33.789421,-117.22764
6,65,9003,33.612408,-114.60288
6,67,10,38.558228,-121.49298
6,67,11,38.302589,-121.42084
6,67,12,38.683304,-121.16446
6,67,5003,38.494476,-121.21113
6,69,2,36.844097,-121.36212
6,69,3,36.483238,-121.15688
6,71,5,34.243099,-117.27235
6,71,12,34.426125,-117.56394
6,71,1234,35.763874,-117.397
6,71,4001,34.418072,-117.2856
6,71,4003,34.059769,-117.14731
6,71,9002,34.069569,-116.38893
6,73,1,32.631229,-117.05907
6,73,1001,32.952126,-117.26409
6,73,1006,32.842243,-116.76823
6,73,1008,33.217026,-117.39616
6,73,1011,32.725227,-116.3652
6,73,1014,32.579361,-116.92949
6,73,1016,32.845467,-117.12389
6,73,1201,33.362595,-117.09023
6,73,2007,32.552162,-116.93777
6,77,3005,37.68251,-121.44332
6,79,5,35.63163,-120.69098
6,79,2006,35.256577,-120.66986
6,79,3001,35.36631,-120.84271
6,79,4002,35.03146,-120.50103
6,79,8001,35.491581,-120.66804
6,79,8005,35.643681,-120.23135
6,79,8006,35.354721,-120.04019
6,83,8,34.462448,-120.02551
6,83,1013,34.725555,-120.42778
6,83,1014,34.54166,-119.79146
6,83,1018,34.527439,-120.1965
6,83,1021,34.402779,-119.4575
6,83,3001,34.60582,-120.07507
6,85,2,36.999573,-121.57468
6,85,1001,37.226864,-121.97968
6,85,2006,37.07938,-121.60003
6,87,7,36.983921,-121.98933
6,87,1003,37.07206,-122.00764
6,89,4,40.549984,-122.38201
6,89,7,40.452911,-122.29887
6,89,9,40.689255,-122.40219
6,89,3003,40.539989,-121.57646
6,93,2001,41.726891,-122.63358
6,95,5,38.227066,-122.07562
6,95,3003,38.358364,-121.95
6,97,1003,38.654068,-122.90186
6,101,3,39.138775,-121.61855
6,101,4,39.20557,-121.82036
6,103,4,40.262085,-122.09386
6,103,5,40.175831,-122.23694
6,107,6,36.567177,-118.77899
6,107,9,36.489471,-118.82915
6,107,2002,36.33218,-119.29123
6,107,2010,36.03183,-119.05502
6,109,5,37.981583,-120.37961
6,111,7,34.210155,-118.8705
6,111,9,34.404266,-118.80994
6,111,1004,34.448048,-119.23132
6,111,2002,34.276363,-118.68375
6,111,3001,34.252377,-119.14317
6,113,4,38.534451,-121.7734
6,113,1003,38.661209,-121.73269
8,5,6,39.638523,-104.56934
8,13,11,39.957211,-105.23846
8,35,4,39.534489,-105.07036
8,41,13,38.95834,-104.81721
8,41,16,38.853096,-104.90129
8,45,12,39.541821,-107.78413
8,51,9991,38.956402,-106.9858
8,59,5,39.638783,-105.13948
8,59,6,39.9128,-105.18858
8,59,11,39.743725,-105.17799
8,59,13,39.541515,-105.29841
8,67,1004,37.30389,-107.48417
8,67,7003,37.102581,-107.87022
8,69,7,40.27813,-105.54564
8,69,11,40.592545,-105.14112
8,69,9991,40.277802,-105.5453
8,77,20,39.130573,-108.31384
8,81,2,40.506947,-107.89111
8,83,6,37.350056,-108.59233
8,83,101,37.198399,-108.49046
8,103,5,40.038891,-107.8475
8,103,6,40.086945,-108.76139
8,123,9,40.386368,-104.73744
9,1,17,41.003613,-73.584999
9,1,1123,41.399166,-73.443054
9,1,3007,41.1525,-73.103058
9,1,9003,41.118332,-73.33667
9,7,7,41.552223,-72.629997
9,9,9002,41.260834,-72.550003
9,11,124,41.353619,-72.078819
9,13,1001,41.976391,-72.388054
9,15,9991,41.840199,-72.010002
10,1,2,38.986671,-75.556801
10,3,1007,39.5513,-75.732002
10,3,1010,39.817223,-75.563889
10,3,1013,39.773888,-75.496391
10,5,1002,38.6539,-75.610603
10,5,1003,38.779099,-75.163231
11,1,50,38.970093,-77.016716
12,1,3011,29.544722,-82.296112
12,3,2,30.201111,-82.441109
12,5,6,30.130432,-85.731514
12,9,7,28.053612,-80.628609
12,9,4001,28.310556,-80.615555
12,11,33,26.073536,-80.338448
12,11,2003,26.292025,-80.096474
12,11,8002,26.087,-80.111
12,21,4,26.27,-81.710999
12,23,2,30.178057,-82.619164
12,31,77,30.477724,-81.587341
12,31,100,30.261,-81.454002
12,31,106,30.378218,-81.840897
12,33,4,30.525368,-87.203552
12,33,18,30.36805,-87.270966
12,35,4,29.489082,-81.276833
12,55,3,27.188889,-81.340553
12,57,81,27.740032,-82.465149
12,57,1035,27.928057,-82.45472
12,57,1065,27.892221,-82.538612
12,59,4,30.848612,-85.603889
12,61,9991,27.849199,-80.455399
12,69,2,28.525,-81.723335
12,71,2002,26.547861,-81.980003
12,71,3002,26.448889,-81.939445
12,73,12,30.439722,-84.34639
12,73,13,30.484444,-84.199448
12,77,9991,30.1103,-84.990303
12,81,3002,27.632778,-82.546112
12,81,4012,27.480556,-82.618889
12,81,4013,27.449444,-82.522224
12,83,3,29.170279,-82.10083
12,83,4,29.192499,-82.173332
12,85,7,27.172459,-80.240692
12,86,27,25.733377,-80.161804
12,86,29,25.586384,-80.326813
12,91,2,30.426533,-86.666214
12,95,8,28.454166,-81.381386
12,97,2002,28.347221,-81.636665
12,99,9,26.730833,-80.233887
12,99,20,26.59123,-80.060867
12,101,5,28.331944,-82.305832
12,101,2001,28.195,-82.758057
12,103,4,27.946388,-82.731941
12,103,18,27.785866,-82.739876
12,103,5002,28.09,-82.700836
12,105,6005,27.939444,-82.000275
