state_code,county_code,sitenum,latitude,longitude
56,5,1915,43.714008,-105.39127
56,5,1917,43.755562,-105.27056
56,5,2900,44.337631,-105.494
56,5,2901,44.3904,-105.5453
56,5,5555,44.34375,-105.40334
56,5,6666,44.295582,-105.33542
56,9,88,43.479473,-105.22324
56,9,850,43.46096,-105.33126
56,9,851,43.474689,-105.31032
56,9,881,43.446316,-105.33569
56,13,1003,42.841049,-108.73627
56,21,1,41.139977,-104.8178
56,23,800,41.691399,-110.6092
56,23,814,41.7733,-110.6297
56,23,816,41.792542,-110.57982
56,23,820,41.591667,-110.62917
56,25,1,42.851063,-106.32509
56,29,1,44.532425,-109.07298
56,31,805,42.112267,-104.86819
56,33,2,44.815144,-106.95593
56,33,1003,44.795509,-106.95857
56,37,7,41.591614,-109.22072
56,37,10,41.645775,-109.9288
56,37,12,41.585777,-109.76991
56,37,13,41.596054,-109.73962
56,37,14,41.603832,-109.75463
56,37,17,41.500999,-109.731
56,37,812,41.716053,-109.71213
56,37,847,41.492832,-109.77424
56,37,848,41.5023,-109.7675
56,37,851,41.741013,-108.77086
56,37,852,41.713902,-108.7472
56,37,860,41.492779,-108.72889
56,37,862,41.685234,-109.87943
56,37,866,41.626884,-109.78963
56,37,867,41.749722,-108.67028
56,37,868,41.623901,-108.6144
56,37,898,41.736874,-109.63931
56,37,901,41.735737,-108.79086
56,37,1002,41.62133,-109.83491
56,37,1236,41.615601,-108.7536
56,37,1414,41.521687,-108.66165
56,37,1868,41.6469,-108.6322
56,39,1006,43.478081,-110.76118
56,41,200,41.407516,-110.67844
56,41,201,41.411999,-110.697
72,33,4,18.431208,-66.141685
72,53,3,18.383984,-65.618889
72,57,8,17.957893,-66.165016
72,61,1,18.425652,-66.115845
72,61,5,18.440096,-66.114464
80,2,1,32.525002,-116.985
80,2,3,32.498333,-116.97667
80,2,14,32.63361,-115.50417
80,2,15,32.5825,-115.57806
80,2,19,32.603611,-115.4861
80,2,21,32.528477,-116.92164
8,97,8,39.192959,-106.82323
12,11,34,26.053888,-80.256943
38,93,101,46.921524,-98.498566
49,5,7,41.842648,-111.8522
49,35,3013,40.496391,-112.0363
80,2,4,32.343334,-117.05473
1,27,1,33.281261,-85.802185
1,49,1003,34.287628,-85.9683
1,55,10,33.993748,-85.991074
1,69,3,31.226358,-85.39077
1,113,1,32.47678,-84.999107
1,117,6,33.312927,-86.821106
1,121,2,33.279747,-86.349442
1,125,4,33.18935,-87.484215
2,90,10,64.840675,-147.72246
2,90,35,64.76297,-147.3103
5,1,11,34.518517,-91.55896
5,3,5,33.136864,-91.950378
5,51,3,34.46944,-93.000175
5,67,1,35.638168,-91.189507
5,113,2,34.583698,-94.226234
5,119,1004,34.729603,-92.243584
5,139,6,33.220276,-92.669617
6,11,7,39.021221,-122.2818
6,19,5025,36.726391,-119.733
6,29,10,35.385574,-119.01501
6,29,16,35.322929,-118.99917
6,37,4002,33.823761,-118.18921
6,45,6,39.150471,-123.20655
6,45,2002,39.411739,-123.35264
6,57,1001,39.338505,-120.17129
6,63,1006,39.937099,-120.93882
6,63,1010,39.813358,-120.47069
6,71,8001,34.264442,-116.86444
6,87,1004,37.048008,-122.07569
6,87,1005,37.063068,-122.08413
6,89,3004,40.630402,-122.4031
6,89,3005,40.691841,-122.40179
8,5,5,39.604401,-105.01952
8,35,5,39.332928,-104.74522
8,123,8,40.209389,-104.82405
9,3,2006,41.7425,-72.634445
9,9,2123,41.550556,-73.04361
10,1,3,39.154999,-75.518059
10,3,1003,39.761112,-75.491943
10,3,1012,39.691963,-75.761299
11,1,42,38.876255,-77.034058
12,1,23,29.706112,-82.387779
12,17,5,28.980556,-82.699997
12,31,98,30.135555,-81.634171
12,31,99,30.354721,-81.547775
12,86,33,25.941944,-80.326385
12,86,6001,25.471945,-80.48278
12,99,2005,26.456944,-80.092781
12,103,1009,27.986282,-82.78215
12,115,13,27.290556,-82.507225
13,21,7,32.777454,-83.641098
13,51,91,32.11076,-81.16185
13,63,91,33.609867,-84.391029
13,95,7,31.576918,-84.100197
13,115,3,34.26054,-85.323334
13,139,3,34.300079,-83.812172
13,153,1,32.605598,-83.597908
13,185,3,30.848057,-83.294441
13,215,1,32.483543,-84.98098
13,215,11,32.42905,-84.931602
13,295,2,34.978889,-85.30098
13,303,1,32.97488,-82.808762
13,319,1,32.881828,-83.333778
15,1,1006,19.717562,-155.11053
15,1,1012,19.509777,-155.91342
15,1,2016,19.203899,-155.48018
15,1,2020,19.117561,-155.77814
15,1,2021,19.977467,-155.79807
15,1,2023,19.555445,-155.10204
15,7,7,21.949598,-159.36624
15,9,6,20.780996,-156.44638
15,9,24,20.902031,-156.37035
16,9,10,47.316666,-116.57028
16,41,1,42.013332,-111.80917
16,59,4,45.181896,-113.89028
17,19,6,40.123886,-88.240555
17,31,52,41.965485,-87.749931
17,31,57,41.912861,-87.722725
17,31,3301,41.782764,-87.805374
17,31,6005,41.864426,-87.748901
17,43,4002,41.771072,-88.152534
17,89,3,42.050404,-88.280014
17,89,7,41.784718,-88.329376
17,119,24,38.70063,-90.14476
17,119,2009,38.903084,-90.143166
17,143,37,40.697006,-89.58474
17,167,12,39.831921,-89.644165
17,197,1002,41.526886,-88.11647
17,201,13,42.263081,-89.092766
18,5,8,39.237457,-85.891335
18,35,6,40.201141,-85.388
18,39,8,41.656906,-85.968369
18,57,7,39.960884,-85.939545
18,65,3,40.009525,-85.523453
18,67,4,40.48135,-86.109718
18,89,26,41.573238,-87.405907
18,89,2004,41.585495,-87.474487
18,91,11,41.707211,-86.891212
18,95,11,40.125702,-85.652184
18,97,81,39.788902,-86.21463
18,97,83,39.774979,-86.122017
18,97,84,39.758854,-86.115417
18,105,3,39.159382,-86.504761
18,107,4,39.988258,-86.830963
18,147,9,38.167522,-86.983215
18,157,8,40.431641,-86.852501
18,163,16,37.974438,-87.532288
18,163,23,37.974464,-87.558022
18,183,3,41.169647,-85.629295
19,45,19,41.823284,-90.211983
19,111,8,40.400959,-91.391014
19,139,16,41.41943,-91.070976
19,139,18,41.414387,-91.062607
19,139,20,41.406898,-91.0616
20,91,7,38.974457,-94.687012
21,151,3,37.738457,-84.28495
22,17,8,32.471664,-93.794998
22,19,10,30.177143,-93.214516
22,47,5,30.217777,-91.060555
22,51,2001,29.883057,-90.083336
22,79,2,31.177637,-92.410614
22,105,1,30.503056,-90.376945
22,109,1,29.678883,-90.779968
23,3,1008,46.69838,-68.038933
23,17,2011,44.551418,-70.546318
24,510,7,39.34465,-76.685379
25,3,5001,42.448009,-73.254105
25,9,6001,42.698215,-71.164413
25,23,4,42.081936,-71.01474
25,25,43,42.363098,-71.054298
25,27,16,42.260101,-71.798378
26,17,14,43.571392,-83.890724
26,81,7,42.956116,-85.679115
26,115,6,41.92358,-83.345734
26,163,16,42.357807,-83.096031
26,163,25,42.423061,-83.426262
26,163,36,42.18729,-83.153908
26,163,39,42.323341,-83.068474
27,7,2304,47.878159,-95.029175
27,37,470,44.738461,-93.237251
27,53,909,45.0121,-93.276695
27,53,963,44.953659,-93.258209
27,53,1904,44.95208,-93.244278
27,53,1905,44.981392,-93.300705
27,53,2006,44.948051,-93.343147
27,123,871,44.959389,-93.035873
27,123,1902,44.957264,-93.126953
27,123,1903,44.927319,-93.067535
27,137,7554,46.743656,-92.166
27,169,5220,44.052837,-91.642693
28,35,4,31.323639,-89.28717
28,43,1,33.834442,-89.792778
29,189,3001,38.650257,-90.350464
29,510,7,38.542549,-90.26371
30,49,26,46.658764,-112.01309
30,63,37,47.012905,-114.22427
30,81,7,46.243622,-114.15889
31,55,52,41.197845,-96.056686
31,79,4,40.942101,-98.364967
31,109,22,40.812592,-96.683022
31,153,7,41.133293,-95.9561
31,157,4,41.876854,-103.65656
31,177,2,41.551212,-96.146172
32,5,7,38.897556,-119.73251
33,11,1015,42.762054,-71.44458
33,13,1006,43.132439,-71.458305
34,1,1006,39.363258,-74.431
34,3,3,40.852257,-73.973312
34,7,1007,39.989037,-75.050011
34,15,4,39.830807,-75.284721
34,17,2002,40.772793,-74.031715
34,21,8,40.222412,-74.763168
34,21,8001,40.312389,-74.872658
34,23,6,40.472824,-74.422401
34,27,4,40.801212,-74.483437
34,29,2002,39.994907,-74.170448
34,31,5,40.918381,-74.168091
34,39,6,40.673405,-74.21389
34,39,2003,40.603943,-74.276176
34,41,6,40.699207,-75.180527
35,13,25,32.321945,-106.76778
36,1,5,42.64225,-73.754639
36,47,122,40.719608,-73.947708
36,61,79,40.799702,-73.934319
36,61,128,40.73,-73.984459
36,61,134,40.714359,-73.995178
36,71,2,41.499161,-74.00885
36,85,55,40.633072,-74.137192
37,1,2,36.089005,-79.407822
37,21,34,35.607498,-82.583336
37,57,2,35.814445,-80.262497
37,81,14,36.068661,-80.00705
37,87,12,35.505749,-82.979179
37,99,6,35.466667,-83.278053
37,119,43,35.3041,-80.888649
37,121,4,35.912487,-82.06208
37,155,5,34.645,-78.99028
37,189,3,36.221943,-81.663055
37,191,5,35.369213,-77.993896
39,9,3,39.442165,-81.908829
39,17,16,39.33839,-84.566597
39,23,5,39.928822,-83.809486
39,49,25,39.928452,-82.981041
39,49,39,39.928532,-82.980103
39,61,42,39.104919,-84.55117
39,81,21,40.319511,-80.607948
39,95,26,41.620632,-83.64225
39,95,28,41.662567,-83.478333
39,99,14,41.09594,-80.658516
39,113,32,39.760658,-84.187675
39,113,38,39.75597,-84.198677
39,133,2,41.164398,-81.235199
39,151,17,40.786877,-81.394188
39,153,17,41.063526,-81.468956
39,153,23,41.087955,-81.541611
40,71,604,36.697273,-97.081322
41,13,100,44.299786,-120.84477
41,25,3,43.589249,-119.04872
41,29,133,42.31411,-122.87923
41,33,114,42.434139,-123.34846
41,35,4,42.190296,-121.73137
41,37,1,42.189217,-120.35397
41,39,1009,44.046696,-123.0177
41,39,9004,43.7995,-123.05349
41,59,7002,45.664082,-118.68909
42,3,93,40.606625,-80.021667
42,41,101,40.246529,-77.186752
42,95,27,40.645889,-75.404396
42,101,47,39.944653,-75.165207
42,101,55,39.922867,-75.18692
42,101,57,39.96006,-75.142227
45,19,48,32.980255,-80.06501
45,19,49,32.790985,-79.958694
45,41,3,34.214264,-79.767349
45,63,8,34.051018,-81.154953
45,83,11,34.955566,-81.924797
46,99,6,43.544289,-96.726433
47,9,11,35.768848,-83.942154
47,37,23,36.176327,-86.738899
47,37,36,36.118252,-86.87355
47,45,4,36.038925,-89.382126
47,65,31,34.994381,-85.242928
47,65,4002,35.050919,-85.293022
47,93,28,35.944599,-84.03598
47,93,1017,35.978073,-83.950668
47,99,2,35.115967,-87.469955
47,107,1002,35.450115,-84.596191
47,113,6,35.651348,-88.809578
47,119,2007,35.651878,-87.009598
47,125,1009,36.514713,-87.328049
47,141,5,36.185703,-85.492104
47,145,4,35.939079,-84.542801
47,145,1001,35.916759,-84.503624
47,145,3005,35.902565,-84.524063
47,145,3008,35.90712,-84.497093
47,145,3009,35.889824,-84.517128
47,145,3013,35.925499,-84.516571
47,157,47,35.168896,-90.021538
47,163,1007,36.538761,-82.521568
48,37,4,33.425758,-94.070801
48,201,58,29.770699,-95.031235
48,355,32,27.804493,-97.431557
48,439,1006,32.759144,-97.342331
49,35,3010,40.784222,-111.931
50,7,12,44.480278,-73.214447
51,41,3,37.434669,-77.45118
51,87,15,37.671322,-77.566399
51,520,6,36.608002,-82.164101
51,680,15,37.332706,-79.215012
51,775,11,37.297882,-80.081017
51,810,8,36.841885,-76.181236
53,7,11,47.430611,-120.34195
53,11,23,45.649872,-122.5901
53,11,24,45.64336,-122.58737
53,33,57,47.55975,-122.33826
53,33,2004,47.386112,-122.23028
53,35,7,47.592674,-122.6274
53,53,29,47.186401,-122.4517
53,61,5,47.8064,-122.3167
53,61,20,48.246899,-121.6031
53,61,1007,48.054314,-122.17153
53,67,13,47.029396,-122.82155
53,73,15,48.762779,-122.44028
54,33,3,39.278118,-80.342247
54,39,1005,38.366184,-81.693718
54,49,6,39.481483,-80.134666
54,51,1002,39.915962,-80.733856
55,9,5,44.50729,-87.993439
55,43,9,42.693001,-90.697998
55,79,99,43.041,-87.925003
55,119,8001,45.2066,-90.597198
56,15,4,42.203453,-104.54515
72,1,2,18.175379,-66.72599
72,59,16,18.045111,-66.802254
72,69,1,18.15344,-65.828613
39,17,22,39.478687,-84.39711
42,45,109,39.818714,-75.413971
53,37,2,46.993641,-120.545
54,81,2,37.807766,-81.197433
56,9,9,43.425419,-105.38857
1,79,2,34.342903,-87.339729
2,13,2,55.324677,-160.50833
2,122,9,59.982666,-152.66109
2,170,11,62.314754,-150.3179
2,290,9000,66.930931,-151.49188
4,1,8001,34.058475,-109.44126
4,5,8102,35.973118,-111.98485
4,5,8103,35.140636,-111.96994
4,7,8100,34.090866,-110.9428
4,15,9000,36.019302,-114.06921
4,19,5,31.950001,-112.801
4,19,9000,32.248711,-111.21849
4,25,8104,34.340557,-111.68392
5,101,9000,35.825893,-93.203186
6,15,2,41.561111,-124.08278
6,17,9000,38.976002,-120.10351
6,17,9001,38.924801,-119.97
6,19,2008,36.198673,-120.1011
6,19,9000,37.220638,-119.15556
6,29,2009,34.841568,-118.86059
6,29,9001,34.821945,-118.88667
6,37,9034,34.813057,-118.88389
6,41,2,38.123055,-122.90833
6,51,9000,38.088024,-119.17807
6,65,9000,33.463642,-116.97146
6,71,9010,34.193924,-116.91406
6,83,9000,34.733891,-120.00835
6,93,5,41.711945,-121.50889
6,103,6,40.167801,-122.22713
6,105,9000,40.786247,-122.80571
6,107,1001,36.49889,-118.82389
8,3,9000,37.724918,-105.51907
8,57,9000,40.5383,-106.6766
8,97,2,39.153999,-106.821
8,103,9000,39.915298,-107.6345
8,111,9000,37.659409,-107.80054
12,17,9000,28.748678,-82.554771
12,47,15,30.411339,-82.783485
12,86,30,25.39122,-80.680817
12,89,10,30.626949,-81.535805
12,99,8,26.724443,-80.666664
12,103,26,27.850348,-82.714462
13,49,9000,30.740719,-82.128151
13,51,1002,32.090458,-81.130379
13,59,1,33.945831,-83.372223
13,69,2,31.513287,-82.750137
15,1,5,19.433611,-155.26111
15,9,9001,20.758499,-156.24789
16,9,11,47.338703,-116.88461
16,37,2,44.170383,-114.92803
17,119,9010,38.848381,-90.076416
17,163,900,38.525944,-90.039101
19,139,19,41.401459,-91.068451
20,17,1,38.434139,-96.560501
22,71,9000,30.108633,-89.761681
23,3,1020,46.696339,-68.032616
23,5,2,44.107525,-70.729164
23,5,9002,43.832458,-70.063812
23,19,9000,44.947979,-68.647881
23,29,1004,45.125835,-67.265411
25,3,6,42.452019,-73.255089
26,83,9000,47.916698,-89.150078
27,31,7810,47.972084,-89.690979
27,133,9000,43.71579,-96.191612
27,169,9000,43.937298,-91.40535
29,207,1,36.970001,-90.139999
29,213,3,36.61388,-92.922279
30,13,1,47.494316,-111.30331
30,27,9000,47.582226,-108.72038
30,31,19,45.683765,-111.05628
30,47,9000,47.773281,-114.26997
30,49,9000,46.826103,-111.71157
30,63,38,47.175629,-113.47618
30,77,9000,47.122089,-113.15533
30,81,9000,45.859688,-114.00103
30,85,9000,48.307949,-105.10287
30,87,762,45.648335,-106.55666
30,89,9000,47.954769,-115.67193
30,91,9000,48.487053,-104.47635
30,111,85,45.780399,-108.51154
31,69,9000,41.76268,-102.4341
31,171,9000,41.88879,-100.33914
32,7,9000,41.892498,-115.42702
34,7,10,39.923969,-75.122314
34,21,10,40.287529,-74.80777
35,3,9000,33.220501,-108.23572
35,5,9000,33.459915,-104.40471
35,27,9000,33.468807,-105.53545
35,28,1002,35.804169,-106.29806
35,39,9000,36.013947,-106.8453
35,53,9000,33.869595,-106.85258
35,55,9000,36.585442,-105.45256
36,5,80,40.83606,-73.92009
36,5,112,40.81551,-73.885529
36,29,1013,42.988441,-78.918587
36,29,1014,42.998131,-78.899261
36,47,52,40.641819,-74.018707
36,47,118,40.694538,-73.927689
36,59,5,40.74316,-73.585487
36,61,115,40.849548,-73.935646
36,65,2001,43.098919,-75.22506
36,81,120,40.726978,-73.893127
36,85,111,40.580269,-74.198318
37,95,9000,35.451092,-76.207169
39,121,8001,39.940029,-81.338699
40,31,9000,34.732403,-98.713348
40,45,890,36.08551,-99.935379
40,71,9030,36.939968,-97.345001
41,1,4,44.788219,-117.8446
41,3,13,44.588402,-123.2673
41,5,102,45.288448,-121.78278
41,17,4,44.292099,-121.5555
41,17,120,44.063915,-121.31255
41,19,2,43.226601,-123.36479
41,23,2,44.417999,-118.9513
41,29,19,42.623226,-122.81016
41,31,7,44.630619,-121.13165
41,33,10,42.104279,-123.68108
41,33,11,42.290092,-123.2321
41,33,36,42.161701,-123.64835
41,35,1002,42.895958,-122.13593
41,35,8001,42.91,-122.13972
41,39,70,44.199821,-122.04455
41,43,9,44.615688,-123.09145
41,43,2002,44.395802,-122.7305
41,43,2003,44.778744,-122.61705
41,47,7,45.014999,-122.79038
41,47,41,44.943115,-123.00594
41,59,121,45.652229,-118.82304
41,61,10,45.224747,-118.51396
41,61,120,45.300884,-117.8129
41,61,121,45.309555,-117.73353
41,63,1,45.42635,-117.29607
41,63,2,45.079865,-116.84481
41,65,7,45.602421,-121.20338
41,67,111,45.470192,-122.81641
48,29,55,29.407223,-98.431114
48,29,676,29.332804,-98.551399
48,29,677,29.423933,-98.580505
48,61,2004,26.069611,-97.162209
48,109,101,31.833332,-104.80972
48,135,3,31.836575,-102.34203
48,135,1014,31.870253,-102.33475
48,149,1,29.962475,-96.745872
48,201,1042,30.05846,-95.189751
48,245,21,29.922918,-93.909027
48,245,1050,30.067169,-94.090927
48,273,314,27.426989,-97.298706
48,303,325,33.590763,-101.85042
48,323,4,28.704607,-100.45116
48,375,320,35.201584,-101.90925
48,479,313,27.599443,-99.533333
49,17,101,37.618382,-112.17437
49,55,9000,38.302177,-111.29335
50,25,9000,42.9561,-72.909798
53,1,3,47.119999,-118.3819
53,3,4,46.425415,-117.06045
53,7,10,47.598862,-120.6647
53,9,9,48.11697,-123.46455
53,9,15,48.366058,-124.61005
53,9,20,48.006294,-122.97395
53,11,22,45.863899,-122.41089
53,13,2,46.318001,-117.985
53,15,15,46.139442,-122.96194
53,21,2,46.575401,-119.0021
53,25,1002,47.130299,-119.2737
53,27,8,46.818291,-123.19708
53,27,2002,46.972279,-123.83173
53,31,3,48.129189,-122.77897
53,33,24,47.755001,-122.2806
53,33,37,47.61311,-122.20161
53,33,48,47.615299,-122.33
53,33,1011,47.53091,-122.3208
53,37,4,47.399815,-121.42709
53,39,3,45.666203,-121.00071
53,41,4,46.664089,-122.96732
53,41,7,46.624348,-121.38687
53,45,7,47.213551,-123.10081
53,47,9,48.36451,-120.12112
53,47,10,48.477242,-120.19057
53,47,12,48.387531,-119.92867
53,47,13,48.39999,-119.51896
53,53,22,47.204399,-122.3433
53,53,31,47.265598,-122.3858
53,53,1010,46.758381,-122.12429
53,53,1018,47.139999,-122.3003
53,57,15,48.410198,-122.3376
53,61,11,48.069,-122.275
53,63,47,47.69978,-117.42635
53,65,2,47.885281,-117.98865
53,71,5,46.058811,-118.35147
53,73,22,48.731419,-121.06582
53,75,3,46.724468,-117.18014
53,75,5,46.8153,-117.8739
53,75,6,47.231361,-117.36856
53,77,15,46.380241,-120.33266
53,77,16,46.375431,-120.72932
54,39,11,38.448833,-81.684715
54,93,9000,39.105335,-79.42585
56,19,9000,44.333439,-106.95718
56,29,9002,44.744724,-109.38236
56,35,9000,42.974831,-109.75865
56,35,9001,42.846481,-109.63973
56,39,9000,44.565216,-110.40099
78,20,1,18.33639,-64.796387
41,39,101,44.115799,-123.1211
6,59,8,33.819305,-117.91876
17,31,63,41.877682,-87.635025
19,153,6011,41.593155,-93.70134
25,25,40,42.340252,-71.038353
37,119,45,35.213169,-80.874084
37,163,5,35.024723,-78.291664
37,183,21,35.8652,-78.819702
38,57,102,47.325001,-101.76583
38,57,124,47.40062,-101.92865
44,7,12,41.825558,-71.405281
48,29,1069,29.5294,-98.391388
48,113,1067,32.921181,-96.753548
48,201,1066,29.8216,-95.492653
48,453,1068,30.353861,-97.691658
53,57,18,48.460102,-122.51911
56,5,11,43.840328,-105.35955
13,89,3,33.698612,-84.272606
29,189,16,38.75264,-90.448837
